,State,year_month,counts,Census,counts per million
2523,MS,2018-07,172.0,2961279.0,5.80830107531239
2524,MS,2018-08,211.0,2961279.0,7.125299574947177
2525,MS,2018-09,244.0,2961279.0,8.239682920791996
2526,MS,2018-10,234.0,2961279.0,7.901990997808717
2527,MS,2018-11,237.0,2961279.0,8.0032985747037
2528,MS,2018-12,247.0,2961279.0,8.34099049768698
2529,MS,2019-01,215.0,2961279.0,7.2603763441404885
2530,MS,2019-02,221.0,2961279.0,7.462991497930456
2531,MS,2019-03,175.0,2961279.0,5.909608652207374
2532,MS,2019-04,176.0,2961279.0,5.943377844505702
2533,MS,2019-05,149.0,2961279.0,5.031609652450849
2534,MS,2019-06,128.0,2961279.0,4.322456614185965
2535,MS,2019-07,132.0,2961279.0,4.4575333833792765
2536,MS,2019-08,146.0,2961279.0,4.930302075555866
2537,MS,2019-09,121.0,2961279.0,4.08607226809767
2538,MS,2019-10,198.0,2961279.0,6.686300075068914
2539,MS,2019-11,158.0,2961279.0,5.3355323831358
2540,MS,2019-12,166.0,2961279.0,5.605685921522423
2555,ID,2016-05,0.0,1839106.0,0.0
2556,ID,2016-06,37.0,1839106.0,2.0118470604739476
2557,ID,2016-07,82.0,1839106.0,4.458688079969289
2558,ID,2016-08,62.0,1839106.0,3.371203182415804
2559,ID,2016-09,47.0,1839106.0,2.5555895092506904
2560,ID,2016-10,49.0,1839106.0,2.664337999006039
2561,ID,2016-11,59.0,1839106.0,3.208080447782782
2562,ID,2016-12,83.0,1839106.0,4.513062324846963
2563,ID,2017-01,78.0,1839106.0,4.241191100458592
2564,ID,2017-02,56.0,1839106.0,3.0449577131497585
2565,ID,2017-03,37.0,1839106.0,2.0118470604739476
2566,ID,2017-04,24.0,1839106.0,1.3049818770641823
2567,ID,2017-05,33.0,1839106.0,1.7943500809632507
2568,ID,2017-06,24.0,1839106.0,1.3049818770641823
2569,ID,2017-07,39.0,1839106.0,2.120595550229296
2570,ID,2017-08,33.0,1839106.0,1.7943500809632507
2571,ID,2017-09,16.0,1839106.0,0.8699879180427881
2572,ID,2017-10,11.0,1839106.0,0.5981166936544169
2573,ID,2017-11,7.0,1839106.0,0.3806197141437198
2574,ID,2017-12,10.0,1839106.0,0.5437424487767426
2575,ID,2018-01,8.0,1839106.0,0.43499395902139404
2576,ID,2018-02,30.0,1839106.0,1.6312273463302278
2577,ID,2018-03,45.0,1839106.0,2.446841019495342
2578,ID,2018-04,31.0,1839106.0,1.685601591207902
2579,ID,2018-05,44.0,1839106.0,2.3924667746176675
2580,ID,2018-06,31.0,1839106.0,1.685601591207902
2581,ID,2018-07,51.0,1839106.0,2.773086488761387
2582,ID,2018-08,42.0,1839106.0,2.283718284862319
2583,ID,2018-09,39.0,1839106.0,2.120595550229296
2584,ID,2018-10,40.0,1839106.0,2.1749697951069704
2585,ID,2018-11,28.0,1839106.0,1.5224788565748792
2586,ID,2018-12,29.0,1839106.0,1.5768531014525535
2587,ID,2019-01,52.0,1839106.0,2.8274607336390614
2588,ID,2019-02,66.0,1839106.0,3.5887001619265013
2589,ID,2019-03,28.0,1839106.0,1.5224788565748792
2590,ID,2019-04,25.0,1839106.0,1.3593561219418566
2591,ID,2019-05,44.0,1839106.0,2.3924667746176675
2592,ID,2019-06,39.0,1839106.0,2.120595550229296
2593,ID,2019-07,56.0,1839106.0,3.0449577131497585
2594,ID,2019-08,50.0,1839106.0,2.7187122438837132
2595,ID,2019-09,39.0,1839106.0,2.120595550229296
2596,ID,2019-10,64.0,1839106.0,3.4799516721711523
2597,ID,2019-11,33.0,1839106.0,1.7943500809632507
2598,ID,2019-12,58.0,1839106.0,3.153706202905107
2613,WY,2016-05,0.0,576851.0,0.0
2614,WY,2016-06,1.0,576851.0,0.1733549911502277
2615,WY,2016-07,14.0,576851.0,2.426969876103188
2616,WY,2016-08,6.0,576851.0,1.040129946901366
2617,WY,2016-09,8.0,576851.0,1.3868399292018216
2618,WY,2016-10,10.0,576851.0,1.7335499115022768
2619,WY,2016-11,16.0,576851.0,2.7736798584036433
2620,WY,2016-12,14.0,576851.0,2.426969876103188
2621,WY,2017-01,13.0,576851.0,2.25361488495296
2622,WY,2017-02,22.0,576851.0,3.8138098053050093
2623,WY,2017-03,10.0,576851.0,1.7335499115022768
2624,WY,2017-04,4.0,576851.0,0.6934199646009108
2625,WY,2017-05,2.0,576851.0,0.3467099823004554
2626,WY,2017-06,6.0,576851.0,1.040129946901366
2627,WY,2017-07,9.0,576851.0,1.5601949203520493
2628,WY,2017-08,12.0,576851.0,2.080259893802732
2629,WY,2017-09,9.0,576851.0,1.5601949203520493
2630,WY,2017-10,7.0,576851.0,1.213484938051594
2631,WY,2017-11,7.0,576851.0,1.213484938051594
2632,WY,2017-12,11.0,576851.0,1.9069049026525047
2633,WY,2018-01,13.0,576851.0,2.25361488495296
2634,WY,2018-02,13.0,576851.0,2.25361488495296
2635,WY,2018-03,16.0,576851.0,2.7736798584036433
2636,WY,2018-04,13.0,576851.0,2.25361488495296
2637,WY,2018-05,7.0,576851.0,1.213484938051594
2638,WY,2018-06,14.0,576851.0,2.426969876103188
2639,WY,2018-07,10.0,576851.0,1.7335499115022768
2640,WY,2018-08,7.0,576851.0,1.213484938051594
2641,WY,2018-09,8.0,576851.0,1.3868399292018216
2642,WY,2018-10,11.0,576851.0,1.9069049026525047
2643,WY,2018-11,71.0,576851.0,12.308204371666166
2644,WY,2018-12,16.0,576851.0,2.7736798584036433
2645,WY,2019-01,33.0,576851.0,5.720714707957514
2646,WY,2019-02,20.0,576851.0,3.4670998230045535
2647,WY,2019-03,5.0,576851.0,0.8667749557511384
2648,WY,2019-04,7.0,576851.0,1.213484938051594
2649,WY,2019-05,8.0,576851.0,1.3868399292018216
2650,WY,2019-06,3.0,576851.0,0.520064973450683
2651,WY,2019-07,5.0,576851.0,0.8667749557511384
2652,WY,2019-08,4.0,576851.0,0.6934199646009108
2653,WY,2019-09,7.0,576851.0,1.213484938051594
2654,WY,2019-10,7.0,576851.0,1.213484938051594
2655,WY,2019-11,5.0,576851.0,0.8667749557511384
2656,WY,2019-12,8.0,576851.0,1.3868399292018216
2671,MT,2016-05,0.0,1084225.0,0.0
2672,MT,2016-06,2.0,1084225.0,0.18446355691853628
2673,MT,2016-07,17.0,1084225.0,1.5679402338075583
2674,MT,2016-08,7.0,1084225.0,0.645622449214877
2675,MT,2016-09,4.0,1084225.0,0.36892711383707255
2676,MT,2016-10,6.0,1084225.0,0.5533906707556089
2677,MT,2016-11,10.0,1084225.0,0.9223177845926814
2678,MT,2016-12,16.0,1084225.0,1.4757084553482902
2679,MT,2017-01,28.0,1084225.0,2.582489796859508
2680,MT,2017-02,18.0,1084225.0,1.6601720122668266
2681,MT,2017-03,8.0,1084225.0,0.7378542276741451
2682,MT,2017-04,3.0,1084225.0,0.27669533537780444
2683,MT,2017-05,7.0,1084225.0,0.645622449214877
2684,MT,2017-06,3.0,1084225.0,0.27669533537780444
2685,MT,2017-07,15.0,1084225.0,1.383476676889022
2686,MT,2017-08,4.0,1084225.0,0.36892711383707255
2687,MT,2017-09,6.0,1084225.0,0.5533906707556089
2688,MT,2017-10,9.0,1084225.0,0.8300860061334133
2689,MT,2017-11,15.0,1084225.0,1.383476676889022
2690,MT,2017-12,17.0,1084225.0,1.5679402338075583
2691,MT,2018-01,26.0,1084225.0,2.3980262399409717
2692,MT,2018-02,57.0,1084225.0,5.2572113721782845
2693,MT,2018-03,4.0,1084225.0,0.36892711383707255
2694,MT,2018-04,13.0,1084225.0,1.1990131199704859
2695,MT,2018-05,5.0,1084225.0,0.4611588922963407
2696,MT,2018-06,4.0,1084225.0,0.36892711383707255
2697,MT,2018-07,1.0,1084225.0,0.09223177845926814
2698,MT,2018-08,3.0,1084225.0,0.27669533537780444
2699,MT,2018-09,5.0,1084225.0,0.4611588922963407
2700,MT,2018-10,12.0,1084225.0,1.1067813415112178
2701,MT,2018-11,8.0,1084225.0,0.7378542276741451
2702,MT,2018-12,14.0,1084225.0,1.291244898429754
2703,MT,2019-01,27.0,1084225.0,2.49025801840024
2704,MT,2019-02,43.0,1084225.0,3.96596647374853
2705,MT,2019-03,17.0,1084225.0,1.5679402338075583
2706,MT,2019-04,11.0,1084225.0,1.0145495630519497
2707,MT,2019-05,5.0,1084225.0,0.4611588922963407
2708,MT,2019-06,6.0,1084225.0,0.5533906707556089
2709,MT,2019-07,9.0,1084225.0,0.8300860061334133
2710,MT,2019-08,5.0,1084225.0,0.4611588922963407
2711,MT,2019-09,7.0,1084225.0,0.645622449214877
2712,MT,2019-10,15.0,1084225.0,1.383476676889022
2713,MT,2019-11,10.0,1084225.0,0.9223177845926814
2714,MT,2019-12,2.0,1084225.0,0.18446355691853628
2729,ND,2016-05,0.0,779094.0,0.0
2730,ND,2016-06,0.0,779094.0,0.0
2731,ND,2016-07,0.0,779094.0,0.0
2732,ND,2016-08,0.0,779094.0,0.0
2733,ND,2016-09,2.0,779094.0,0.25670843312873676
2734,ND,2016-10,0.0,779094.0,0.0
2735,ND,2016-11,0.0,779094.0,0.0
2736,ND,2016-12,1.0,779094.0,0.12835421656436838
2737,ND,2017-01,0.0,779094.0,0.0
2738,ND,2017-02,0.0,779094.0,0.0
2739,ND,2017-03,0.0,779094.0,0.0
2740,ND,2017-04,0.0,779094.0,0.0
2741,ND,2017-05,0.0,779094.0,0.0
2742,ND,2017-06,0.0,779094.0,0.0
2743,ND,2017-07,0.0,779094.0,0.0
2744,ND,2017-08,2.0,779094.0,0.25670843312873676
2745,ND,2017-09,1.0,779094.0,0.12835421656436838
2746,ND,2017-10,0.0,779094.0,0.0
2747,ND,2017-11,0.0,779094.0,0.0
2748,ND,2017-12,1.0,779094.0,0.12835421656436838
2749,ND,2018-01,0.0,779094.0,0.0
2750,ND,2018-02,1.0,779094.0,0.12835421656436838
2751,ND,2018-03,0.0,779094.0,0.0
2752,ND,2018-04,0.0,779094.0,0.0
2753,ND,2018-05,13.0,779094.0,1.6686048153367885
2754,ND,2018-06,0.0,779094.0,0.0
2755,ND,2018-07,2.0,779094.0,0.25670843312873676
2756,ND,2018-08,1.0,779094.0,0.12835421656436838
2757,ND,2018-09,1.0,779094.0,0.12835421656436838
2758,ND,2018-10,0.0,779094.0,0.0
2759,ND,2018-11,1.0,779094.0,0.12835421656436838
2760,ND,2018-12,0.0,779094.0,0.0
2761,ND,2019-01,0.0,779094.0,0.0
2762,ND,2019-02,8.0,779094.0,1.026833732514947
2763,ND,2019-03,3.0,779094.0,0.38506264969310505
2764,ND,2019-04,0.0,779094.0,0.0
2765,ND,2019-05,2.0,779094.0,0.25670843312873676
2766,ND,2019-06,0.0,779094.0,0.0
2767,ND,2019-07,2.0,779094.0,0.25670843312873676
2768,ND,2019-08,0.0,779094.0,0.0
2769,ND,2019-09,0.0,779094.0,0.0
2770,ND,2019-10,2.0,779094.0,0.25670843312873676
2771,ND,2019-11,0.0,779094.0,0.0
2772,ND,2019-12,0.0,779094.0,0.0
2787,SD,2016-05,0.0,886667.0,0.0
2788,SD,2016-06,0.0,886667.0,0.0
2789,SD,2016-07,1.0,886667.0,0.11278191248800282
2790,SD,2016-08,3.0,886667.0,0.3383457374640085
2791,SD,2016-09,0.0,886667.0,0.0
2792,SD,2016-10,0.0,886667.0,0.0
2793,SD,2016-11,1.0,886667.0,0.11278191248800282
2794,SD,2016-12,2.0,886667.0,0.22556382497600563
2795,SD,2017-01,2.0,886667.0,0.22556382497600563
2796,SD,2017-02,2.0,886667.0,0.22556382497600563
2797,SD,2017-03,0.0,886667.0,0.0
2798,SD,2017-04,0.0,886667.0,0.0
2799,SD,2017-05,0.0,886667.0,0.0
2800,SD,2017-06,0.0,886667.0,0.0
2801,SD,2017-07,0.0,886667.0,0.0
2802,SD,2017-08,2.0,886667.0,0.22556382497600563
2803,SD,2017-09,1.0,886667.0,0.11278191248800282
2804,SD,2017-10,0.0,886667.0,0.0
2805,SD,2017-11,2.0,886667.0,0.22556382497600563
2806,SD,2017-12,3.0,886667.0,0.3383457374640085
2807,SD,2018-01,5.0,886667.0,0.5639095624400141
2808,SD,2018-02,0.0,886667.0,0.0
2809,SD,2018-03,0.0,886667.0,0.0
2810,SD,2018-04,0.0,886667.0,0.0
2811,SD,2018-05,0.0,886667.0,0.0
2812,SD,2018-06,0.0,886667.0,0.0
2813,SD,2018-07,0.0,886667.0,0.0
2814,SD,2018-08,1.0,886667.0,0.11278191248800282
2815,SD,2018-09,1.0,886667.0,0.11278191248800282
2816,SD,2018-10,1.0,886667.0,0.11278191248800282
2817,SD,2018-11,2.0,886667.0,0.22556382497600563
2818,SD,2018-12,3.0,886667.0,0.3383457374640085
2819,SD,2019-01,2.0,886667.0,0.22556382497600563
2820,SD,2019-02,2.0,886667.0,0.22556382497600563
2821,SD,2019-03,7.0,886667.0,0.7894733874160198
2822,SD,2019-04,3.0,886667.0,0.3383457374640085
2823,SD,2019-05,5.0,886667.0,0.5639095624400141
2824,SD,2019-06,2.0,886667.0,0.22556382497600563
2825,SD,2019-07,2.0,886667.0,0.22556382497600563
2826,SD,2019-08,0.0,886667.0,0.0
2827,SD,2019-09,4.0,886667.0,0.45112764995201127
2828,SD,2019-10,0.0,886667.0,0.0
2829,SD,2019-11,0.0,886667.0,0.0
2830,SD,2019-12,0.0,886667.0,0.0
