State,year_month,DayOfWeek_Friday,DayOfWeek_Monday,DayOfWeek_Saturday,DayOfWeek_Sunday,DayOfWeek_Thursday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,TimeOfDay_Day,TimeOfDay_Night,TimeOfDay_Noon,Severity_1.0,Severity_2.0,Severity_3.0,Severity_4.0,AccidentDuration_High,AccidentDuration_Low,AccidentDuration_Moderate,AccidentDuration_Very High,AccidentDuration_Very Low,Pressure_High,Pressure_Low,Pressure_Moderate,Temperature_High,Temperature_Low,Temperature_Moderate,Temperature_VeryHigh,Temperature_VeryLow,Temperature_VeryVeryLow,Humidity_High,Humidity_Low,Humidity_Moderate,WindSpeed_Calm,WindSpeed_FreshBreeze,WindSpeed_GentleBreeze,WindSpeed_ModerateBreeze,WindSpeed_StrongBreeze,Month,Year
WV,2019-03,11.0,0.0,5.0,2.0,0.0,5.0,4.0,9.0,11.0,7.0,0.0,13.0,4.0,10.0,0.0,2.0,0.0,1.0,24.0,10.0,3.0,14.0,0.0,22.0,3.0,0.0,2.0,0.0,16.0,5.0,6.0,11.0,0.0,11.0,5.0,0.0,03,2019
WV,2019-04,17.0,7.0,5.0,3.0,6.0,7.0,5.0,12.0,22.0,16.0,0.0,39.0,3.0,8.0,0.0,0.0,3.0,5.0,42.0,0.0,47.0,3.0,5.0,18.0,26.0,0.0,1.0,0.0,31.0,3.0,16.0,29.0,0.0,12.0,8.0,1.0,04,2019
WV,2019-05,12.0,3.0,5.0,9.0,13.0,1.0,8.0,9.0,21.0,21.0,0.0,28.0,9.0,14.0,2.0,1.0,2.0,8.0,38.0,0.0,51.0,0.0,3.0,10.0,38.0,0.0,0.0,0.0,45.0,0.0,6.0,35.0,0.0,14.0,2.0,0.0,05,2019
WV,2019-06,6.0,3.0,5.0,4.0,10.0,6.0,4.0,4.0,19.0,15.0,0.0,27.0,5.0,6.0,0.0,1.0,0.0,4.0,33.0,0.0,38.0,0.0,5.0,3.0,30.0,0.0,0.0,0.0,32.0,0.0,6.0,23.0,0.0,11.0,4.0,0.0,06,2019
WV,2019-07,8.0,13.0,6.0,9.0,11.0,1.0,10.0,14.0,21.0,23.0,0.0,37.0,10.0,11.0,0.0,0.0,2.0,4.0,52.0,0.0,58.0,0.0,21.0,0.0,37.0,0.0,0.0,0.0,45.0,0.0,13.0,49.0,0.0,6.0,3.0,0.0,07,2019
WV,2019-08,4.0,2.0,0.0,1.0,8.0,5.0,8.0,8.0,8.0,12.0,0.0,16.0,9.0,3.0,0.0,1.0,0.0,2.0,25.0,0.0,28.0,0.0,13.0,1.0,14.0,0.0,0.0,0.0,22.0,0.0,6.0,19.0,0.0,7.0,2.0,0.0,08,2019
WV,2019-09,2.0,2.0,1.0,1.0,8.0,12.0,7.0,6.0,16.0,11.0,0.0,20.0,1.0,12.0,1.0,0.0,0.0,2.0,30.0,0.0,32.0,1.0,3.0,3.0,27.0,0.0,0.0,0.0,21.0,3.0,9.0,30.0,0.0,2.0,1.0,0.0,09,2019
WV,2019-10,5.0,6.0,6.0,4.0,9.0,5.0,8.0,7.0,25.0,11.0,0.0,30.0,5.0,8.0,1.0,0.0,1.0,3.0,38.0,0.0,42.0,1.0,0.0,19.0,24.0,0.0,0.0,0.0,40.0,0.0,3.0,30.0,0.0,6.0,7.0,0.0,10,2019
WV,2019-11,3.0,2.0,0.0,0.0,5.0,0.0,1.0,4.0,6.0,1.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,7.0,0.0,4.0,6.0,0.0,4.0,1.0,0.0,11,2019
WV,2019-12,1.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,8.0,2.0,0.0,6.0,4.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,10.0,1.0,0.0,9.0,0.0,0.0,2.0,0.0,10.0,0.0,1.0,9.0,0.0,1.0,1.0,0.0,12,2019
CA,2016-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
CA,2016-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,2016
CA,2016-03,442.0,474.0,213.0,238.0,1117.0,575.0,1220.0,948.0,1633.0,1698.0,2.0,2590.0,1625.0,62.0,117.0,833.0,447.0,1135.0,1747.0,348.0,64.0,3867.0,60.0,1723.0,2492.0,0.0,4.0,0.0,2397.0,663.0,1219.0,2174.0,89.0,1517.0,487.0,12.0,03,2016
CA,2016-04,2603.0,2472.0,660.0,821.0,2646.0,2537.0,2482.0,3699.0,5454.0,5068.0,5.0,8993.0,5098.0,125.0,858.0,2318.0,3900.0,3659.0,3486.0,429.0,251.0,13541.0,1271.0,3570.0,9380.0,0.0,0.0,0.0,8866.0,2148.0,3207.0,7421.0,299.0,5103.0,1308.0,90.0,04,2016
CA,2016-05,1722.0,2503.0,660.0,670.0,2662.0,3050.0,2721.0,3796.0,4979.0,5213.0,6.0,9172.0,4680.0,130.0,693.0,2729.0,1787.0,5245.0,3534.0,7.0,209.0,13772.0,1087.0,2496.0,10404.0,1.0,0.0,0.0,10491.0,769.0,2728.0,7157.0,224.0,5221.0,1369.0,17.0,05,2016
CA,2016-06,2523.0,2294.0,1036.0,947.0,3042.0,2261.0,2546.0,3681.0,5318.0,5650.0,8.0,8591.0,5931.0,119.0,200.0,5174.0,2387.0,4104.0,2784.0,24.0,285.0,14340.0,3512.0,821.0,10045.0,271.0,0.0,0.0,9221.0,1994.0,3434.0,7342.0,174.0,5913.0,1170.0,50.0,06,2016
CA,2016-07,2728.0,1792.0,907.0,756.0,2232.0,2180.0,2069.0,2945.0,5101.0,4618.0,5.0,7513.0,5054.0,92.0,938.0,4713.0,1122.0,3259.0,2632.0,32.0,277.0,12355.0,4408.0,519.0,7326.0,411.0,0.0,0.0,7321.0,2231.0,3112.0,6298.0,106.0,5219.0,1024.0,17.0,07,2016
CA,2016-08,2538.0,3120.0,1092.0,1015.0,2442.0,3120.0,2901.0,4604.0,6042.0,5582.0,11.0,9931.0,6154.0,132.0,565.0,7995.0,949.0,3789.0,2930.0,26.0,317.0,15885.0,4511.0,786.0,10790.0,141.0,0.0,0.0,10895.0,1948.0,3385.0,8865.0,116.0,6100.0,1140.0,7.0,08,2016
CA,2016-09,3160.0,2206.0,957.0,843.0,3418.0,2728.0,2642.0,4754.0,5658.0,5542.0,7.0,9952.0,5877.0,118.0,196.0,6330.0,459.0,3808.0,5161.0,12.0,363.0,15579.0,3920.0,1179.0,10747.0,108.0,0.0,0.0,9347.0,2798.0,3809.0,9126.0,141.0,5561.0,1119.0,7.0,09,2016
CA,2016-10,2222.0,3364.0,1120.0,1205.0,2439.0,2825.0,2702.0,4806.0,5268.0,5803.0,29.0,10100.0,5630.0,118.0,124.0,5806.0,656.0,4350.0,4941.0,94.0,304.0,15479.0,1666.0,2156.0,12054.0,1.0,0.0,0.0,11076.0,2095.0,2706.0,10196.0,131.0,4674.0,862.0,14.0,10,2016
CA,2016-11,2527.0,3032.0,1064.0,1084.0,2690.0,3600.0,3669.0,4837.0,6617.0,6212.0,20.0,10915.0,6564.0,167.0,74.0,6368.0,326.0,4107.0,6791.0,765.0,309.0,16592.0,1509.0,7059.0,9095.0,0.0,3.0,0.0,11378.0,3279.0,3009.0,12638.0,75.0,4423.0,518.0,12.0,11,2016
CA,2016-12,3430.0,1952.0,1151.0,863.0,3347.0,2004.0,2178.0,3560.0,6265.0,5100.0,6.0,9206.0,5565.0,148.0,73.0,5103.0,316.0,3989.0,5444.0,2375.0,250.0,12300.0,36.0,10459.0,4396.0,0.0,34.0,0.0,11681.0,1447.0,1797.0,10567.0,264.0,3274.0,735.0,85.0,12,2016
CA,2017-01,2587.0,2231.0,1013.0,976.0,2728.0,2905.0,2127.0,3676.0,5707.0,5184.0,10.0,9214.0,5228.0,115.0,68.0,5230.0,282.0,3728.0,5259.0,2053.0,672.0,11842.0,4.0,12177.0,2355.0,0.0,31.0,0.0,12811.0,690.0,1066.0,9826.0,360.0,3168.0,1021.0,192.0,01,2017
CA,2017-02,2634.0,2354.0,1138.0,983.0,2641.0,2272.0,2384.0,3426.0,5839.0,5141.0,11.0,9205.0,5091.0,99.0,26.0,3452.0,357.0,4010.0,6561.0,1224.0,670.0,12512.0,12.0,9647.0,4736.0,0.0,11.0,0.0,12760.0,318.0,1328.0,9085.0,340.0,3676.0,1151.0,154.0,02,2017
CA,2017-03,3050.0,1977.0,1139.0,1019.0,2690.0,2136.0,2669.0,3205.0,6174.0,5301.0,19.0,9110.0,5390.0,161.0,13.0,3795.0,290.0,3687.0,6895.0,2089.0,251.0,12340.0,759.0,5951.0,7964.0,0.0,6.0,0.0,9643.0,1975.0,3062.0,8831.0,249.0,4419.0,1126.0,55.0,03,2017
CA,2017-04,2700.0,2364.0,1554.0,1182.0,2399.0,2045.0,2328.0,3509.0,5688.0,5375.0,4.0,9088.0,5362.0,118.0,49.0,4492.0,247.0,3346.0,6438.0,582.0,285.0,13705.0,756.0,4221.0,9594.0,0.0,1.0,0.0,9233.0,1813.0,3526.0,7427.0,324.0,5024.0,1704.0,93.0,04,2017
CA,2017-05,1791.0,2137.0,817.0,864.0,1714.0,1934.0,2141.0,3556.0,3209.0,4633.0,6.0,7355.0,3897.0,140.0,24.0,3250.0,265.0,3767.0,4092.0,10.0,225.0,11163.0,1834.0,2433.0,7114.0,16.0,1.0,0.0,7518.0,1492.0,2388.0,5681.0,221.0,4279.0,1162.0,55.0,05,2017
CA,2017-06,2350.0,1916.0,1133.0,1113.0,2321.0,1935.0,1832.0,4440.0,3465.0,4695.0,10.0,7529.0,4898.0,163.0,201.0,3985.0,571.0,2795.0,5048.0,8.0,258.0,12334.0,2510.0,1154.0,8696.0,240.0,0.0,0.0,8700.0,1264.0,2636.0,6703.0,192.0,4528.0,1153.0,24.0,06,2017
CA,2017-07,1863.0,1712.0,1120.0,986.0,1762.0,1652.0,1908.0,3738.0,3107.0,4158.0,6.0,6555.0,4316.0,126.0,116.0,3511.0,575.0,2706.0,4095.0,15.0,215.0,10773.0,3638.0,590.0,6523.0,252.0,0.0,0.0,7189.0,1446.0,2368.0,6128.0,109.0,3921.0,839.0,6.0,07,2017
CA,2017-08,1957.0,1841.0,839.0,843.0,2272.0,2303.0,2258.0,4655.0,3213.0,4445.0,8.0,7496.0,4666.0,143.0,195.0,2789.0,567.0,2613.0,6149.0,23.0,289.0,12001.0,3330.0,596.0,8007.0,380.0,0.0,0.0,8902.0,1195.0,2216.0,7291.0,127.0,3911.0,956.0,28.0,08,2017
CA,2017-09,2674.0,1829.0,1056.0,805.0,2048.0,2114.0,1941.0,5032.0,3297.0,4138.0,3.0,7517.0,4797.0,150.0,15.0,3081.0,227.0,2391.0,6753.0,14.0,270.0,12183.0,2715.0,1077.0,8414.0,255.0,6.0,0.0,8332.0,1637.0,2498.0,7452.0,112.0,3998.0,883.0,22.0,09,2017
CA,2017-10,1812.0,2158.0,946.0,1086.0,1757.0,2180.0,1806.0,4851.0,3268.0,3626.0,5.0,6659.0,4964.0,117.0,137.0,3321.0,493.0,1851.0,5943.0,315.0,211.0,11219.0,1995.0,2552.0,7091.0,105.0,2.0,0.0,6490.0,3106.0,2149.0,7693.0,114.0,3395.0,514.0,29.0,10,2017
CA,2017-11,1621.0,2059.0,845.0,788.0,2251.0,2042.0,2451.0,4667.0,3536.0,3854.0,3.0,7063.0,4864.0,127.0,16.0,3151.0,173.0,2638.0,6079.0,370.0,186.0,11501.0,415.0,4540.0,7097.0,0.0,5.0,0.0,9146.0,937.0,1974.0,9160.0,45.0,2606.0,238.0,8.0,11,2017
CA,2017-12,2211.0,1611.0,989.0,861.0,1727.0,1555.0,1901.0,4057.0,3217.0,3581.0,3.0,6354.0,4352.0,146.0,6.0,3436.0,254.0,2480.0,4679.0,3572.0,159.0,7124.0,290.0,6659.0,3857.0,0.0,49.0,0.0,5234.0,3438.0,2183.0,7233.0,177.0,2968.0,410.0,67.0,12,2017
CA,2018-01,1759.0,2257.0,942.0,772.0,1613.0,2663.0,2356.0,4588.0,3598.0,4176.0,3.0,7319.0,4861.0,179.0,20.0,2910.0,196.0,3022.0,6214.0,2324.0,208.0,9830.0,289.0,7723.0,4311.0,0.0,39.0,0.0,9198.0,1702.0,1462.0,9021.0,62.0,2896.0,374.0,9.0,01,2018
CA,2018-02,2092.0,1863.0,790.0,824.0,1989.0,2009.0,1922.0,4304.0,3179.0,4006.0,7.0,6981.0,4354.0,147.0,26.0,2589.0,196.0,2569.0,6109.0,1954.0,207.0,9328.0,264.0,7298.0,3839.0,0.0,87.0,1.0,6348.0,1984.0,3157.0,7368.0,136.0,3282.0,678.0,25.0,02,2018
CA,2018-03,2867.0,2192.0,1429.0,951.0,2957.0,2267.0,2163.0,5573.0,3968.0,5285.0,2.0,9124.0,5557.0,143.0,60.0,4618.0,204.0,2909.0,7035.0,720.0,270.0,13836.0,152.0,9022.0,5601.0,0.0,49.0,2.0,11347.0,1270.0,2209.0,9157.0,238.0,4271.0,1103.0,57.0,03,2018
CA,2018-04,2359.0,2606.0,1039.0,1059.0,2275.0,2121.0,2309.0,5186.0,3400.0,5182.0,4.0,8461.0,5184.0,119.0,58.0,4219.0,269.0,2539.0,6683.0,792.0,216.0,12760.0,616.0,5840.0,7304.0,0.0,8.0,0.0,9592.0,1468.0,2708.0,7860.0,212.0,4341.0,1296.0,59.0,04,2018
CA,2018-05,2064.0,1765.0,905.0,887.0,2630.0,2518.0,2825.0,4992.0,3877.0,4725.0,3.0,8098.0,5361.0,132.0,52.0,3779.0,546.0,2387.0,6830.0,255.0,208.0,13131.0,813.0,4436.0,8344.0,1.0,0.0,0.0,10926.0,595.0,2073.0,7398.0,264.0,4465.0,1429.0,38.0,05,2018
CA,2018-06,2345.0,1877.0,1319.0,980.0,1938.0,1990.0,2204.0,4369.0,3746.0,4538.0,4.0,7327.0,5228.0,94.0,47.0,2575.0,709.0,2318.0,7004.0,16.0,349.0,12288.0,2149.0,1642.0,8809.0,53.0,0.0,0.0,9092.0,1158.0,2403.0,6922.0,229.0,4111.0,1356.0,35.0,06,2018
CA,2018-07,2081.0,2607.0,1081.0,1063.0,2343.0,2876.0,2001.0,4557.0,4193.0,5302.0,4.0,8685.0,5247.0,116.0,68.0,2099.0,357.0,1534.0,9994.0,32.0,270.0,13750.0,5144.0,755.0,7628.0,525.0,0.0,0.0,8881.0,1869.0,3302.0,7661.0,158.0,4932.0,1282.0,19.0,07,2018
CA,2018-08,2652.0,2184.0,1098.0,1000.0,3018.0,2218.0,3168.0,5028.0,4369.0,5941.0,9.0,9627.0,5585.0,117.0,37.0,2116.0,169.0,954.0,12062.0,34.0,260.0,15044.0,5404.0,1142.0,8591.0,201.0,0.0,0.0,9821.0,1979.0,3538.0,8613.0,119.0,5444.0,1151.0,11.0,08,2018
CA,2018-09,2398.0,1997.0,1198.0,1131.0,2499.0,2542.0,2381.0,5396.0,3797.0,4953.0,2.0,8822.0,5227.0,95.0,33.0,2484.0,120.0,21.0,11488.0,10.0,212.0,13924.0,3060.0,2257.0,8787.0,41.0,1.0,0.0,9879.0,1873.0,2394.0,9113.0,91.0,4066.0,862.0,14.0,09,2018
CA,2018-10,2343.0,2648.0,948.0,781.0,2082.0,2876.0,2809.0,4996.0,3794.0,5697.0,1.0,9571.0,4759.0,156.0,35.0,2946.0,95.0,46.0,11365.0,67.0,277.0,14143.0,1750.0,2779.0,9956.0,0.0,2.0,0.0,9155.0,2465.0,2867.0,9368.0,120.0,4213.0,768.0,18.0,10,2018
CA,2018-11,2278.0,2065.0,888.0,780.0,2188.0,2072.0,2204.0,4017.0,3864.0,4594.0,1.0,7831.0,4510.0,133.0,30.0,2996.0,93.0,66.0,9290.0,1341.0,262.0,10872.0,423.0,5493.0,6543.0,0.0,13.0,3.0,7334.0,2774.0,2367.0,8319.0,136.0,3528.0,462.0,30.0,11,2018
CA,2018-12,1259.0,1556.0,565.0,478.0,1459.0,1022.0,1243.0,2362.0,1829.0,3391.0,1.0,4906.0,2513.0,162.0,38.0,993.0,78.0,36.0,6437.0,1021.0,140.0,6421.0,5.0,5136.0,2417.0,0.0,24.0,0.0,5481.0,759.0,1342.0,5458.0,122.0,1631.0,346.0,25.0,12,2018
CA,2019-01,1685.0,1804.0,1051.0,1065.0,2553.0,1985.0,2260.0,4082.0,3891.0,4430.0,1.0,7504.0,4704.0,194.0,23.0,2141.0,77.0,36.0,10126.0,2555.0,227.0,9621.0,1.0,8961.0,3421.0,0.0,20.0,0.0,10110.0,946.0,1347.0,8632.0,224.0,2793.0,674.0,80.0,01,2019
CA,2019-02,1909.0,1737.0,967.0,752.0,1936.0,1746.0,1698.0,3993.0,3298.0,3454.0,1.0,6557.0,4070.0,117.0,25.0,2219.0,178.0,18.0,8305.0,943.0,489.0,9313.0,0.0,9388.0,1270.0,0.0,86.0,1.0,8648.0,447.0,1650.0,6349.0,322.0,2930.0,1040.0,104.0,02,2019
CA,2019-03,2170.0,1705.0,1094.0,1017.0,1761.0,1833.0,2073.0,4329.0,3110.0,4214.0,1.0,7341.0,4141.0,170.0,1457.0,1894.0,1302.0,1725.0,5275.0,947.0,211.0,10495.0,83.0,7238.0,4319.0,0.0,13.0,0.0,9062.0,780.0,1811.0,6996.0,208.0,3387.0,1017.0,45.0,03,2019
CA,2019-04,1759.0,2024.0,840.0,822.0,1829.0,2310.0,1772.0,4184.0,2705.0,4467.0,0.0,7503.0,3696.0,157.0,2133.0,1663.0,1681.0,2320.0,3559.0,223.0,2691.0,8442.0,706.0,3899.0,6751.0,0.0,0.0,0.0,8217.0,967.0,2172.0,6574.0,232.0,2970.0,1505.0,75.0,04,2019
CA,2019-05,2066.0,1446.0,988.0,1118.0,2530.0,1944.0,2353.0,4657.0,3350.0,4438.0,1.0,8094.0,4102.0,248.0,2031.0,1705.0,1980.0,2686.0,4043.0,0.0,3117.0,9328.0,470.0,4713.0,7261.0,0.0,1.0,0.0,10311.0,366.0,1768.0,6914.0,195.0,3505.0,1786.0,45.0,05,2019
CA,2019-06,1579.0,1531.0,1001.0,1042.0,1620.0,1716.0,1554.0,3548.0,2753.0,3742.0,1.0,6412.0,3462.0,168.0,1531.0,1646.0,1681.0,2132.0,3053.0,0.0,2635.0,7408.0,1859.0,1015.0,7045.0,124.0,0.0,0.0,7269.0,1048.0,1726.0,5958.0,137.0,2660.0,1269.0,19.0,06,2019
CA,2019-07,1478.0,1648.0,853.0,720.0,1184.0,1625.0,1789.0,3436.0,2651.0,3210.0,0.0,5988.0,3145.0,164.0,1449.0,1569.0,1352.0,1971.0,2956.0,0.0,2256.0,7041.0,2409.0,688.0,6102.0,98.0,0.0,0.0,6460.0,927.0,1910.0,5326.0,117.0,2608.0,1233.0,13.0,07,2019
CA,2019-08,2812.0,1280.0,1579.0,773.0,2707.0,2225.0,2340.0,4820.0,3898.0,4998.0,0.0,10400.0,3108.0,208.0,2244.0,1774.0,2333.0,3342.0,4023.0,0.0,3775.0,9941.0,4402.0,485.0,8619.0,210.0,0.0,0.0,9053.0,1582.0,3081.0,8136.0,131.0,3811.0,1620.0,18.0,08,2019
CA,2019-09,5281.0,5141.0,3631.0,3655.0,4319.0,5007.0,4488.0,10009.0,9400.0,12113.0,3.0,28348.0,3002.0,169.0,5839.0,2774.0,6896.0,8510.0,7503.0,0.0,9361.0,22161.0,8869.0,2534.0,19876.0,243.0,0.0,0.0,19682.0,4390.0,7450.0,19276.0,452.0,8133.0,3596.0,65.0,09,2019
CA,2019-10,5438.0,4398.0,3893.0,3291.0,6290.0,6156.0,5867.0,11128.0,10951.0,13254.0,0.0,32201.0,3004.0,128.0,6445.0,3122.0,7828.0,9744.0,8194.0,75.0,9590.0,25668.0,5922.0,8506.0,20877.0,1.0,27.0,0.0,14582.0,12287.0,8464.0,24895.0,522.0,6918.0,2852.0,146.0,10,2019
CA,2019-11,3667.0,2791.0,2472.0,1934.0,2340.0,3340.0,3284.0,6250.0,6362.0,7216.0,6.0,16716.0,3015.0,91.0,3603.0,2209.0,4274.0,5340.0,4402.0,45.0,5511.0,14272.0,1328.0,8247.0,10221.0,3.0,29.0,0.0,11708.0,4249.0,3871.0,16782.0,80.0,2387.0,535.0,44.0,11,2019
CA,2019-12,5129.0,5356.0,3790.0,4655.0,5319.0,5143.0,5615.0,9842.0,12324.0,12841.0,4.0,31498.0,3340.0,165.0,6137.0,3195.0,7535.0,9723.0,8417.0,1263.0,9929.0,23815.0,0.0,25058.0,9733.0,0.0,216.0,0.0,28471.0,2632.0,3904.0,26856.0,440.0,5265.0,2348.0,98.0,12,2019
FL,2016-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
FL,2016-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,2016
FL,2016-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03,2016
FL,2016-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2016
FL,2016-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2016
FL,2016-06,241.0,215.0,48.0,33.0,475.0,384.0,468.0,962.0,301.0,601.0,1.0,1354.0,482.0,27.0,13.0,511.0,329.0,611.0,400.0,0.0,0.0,1864.0,1480.0,0.0,384.0,0.0,0.0,0.0,1714.0,2.0,148.0,1197.0,5.0,588.0,73.0,1.0,06,2016
FL,2016-07,938.0,708.0,334.0,205.0,879.0,937.0,997.0,2416.0,811.0,1771.0,2.0,3558.0,1344.0,94.0,138.0,1300.0,886.0,1618.0,1056.0,73.0,1.0,4924.0,4213.0,11.0,774.0,0.0,0.0,0.0,4706.0,0.0,292.0,2897.0,21.0,1770.0,304.0,6.0,07,2016
FL,2016-08,942.0,1329.0,211.0,143.0,932.0,1464.0,1268.0,3428.0,1035.0,1826.0,1.0,4496.0,1659.0,133.0,28.0,1742.0,1103.0,1941.0,1475.0,18.0,1.0,6270.0,4249.0,5.0,2035.0,0.0,0.0,0.0,6184.0,0.0,105.0,3517.0,43.0,2178.0,541.0,10.0,08,2016
FL,2016-09,1117.0,883.0,246.0,172.0,1249.0,1003.0,950.0,2966.0,1039.0,1615.0,4.0,3893.0,1628.0,95.0,17.0,1883.0,497.0,1466.0,1757.0,27.0,1.0,5592.0,3525.0,0.0,2095.0,0.0,0.0,0.0,5555.0,0.0,65.0,3419.0,62.0,1742.0,374.0,23.0,09,2016
FL,2016-10,574.0,1146.0,254.0,166.0,947.0,1095.0,1142.0,2983.0,843.0,1498.0,1.0,3793.0,1404.0,126.0,24.0,1805.0,308.0,1595.0,1592.0,400.0,12.0,4912.0,2142.0,48.0,3134.0,0.0,0.0,0.0,4895.0,7.0,422.0,2069.0,171.0,2140.0,923.0,21.0,10,2016
FL,2016-11,920.0,1200.0,219.0,264.0,990.0,1548.0,1479.0,3503.0,1156.0,1961.0,6.0,4602.0,1844.0,168.0,8.0,1650.0,414.0,1721.0,2827.0,670.0,2.0,5948.0,932.0,477.0,5211.0,0.0,0.0,0.0,5447.0,190.0,983.0,3502.0,104.0,2237.0,776.0,1.0,11,2016
FL,2016-12,1432.0,890.0,300.0,166.0,1388.0,993.0,1149.0,2720.0,1279.0,2319.0,0.0,4360.0,1819.0,139.0,31.0,2337.0,342.0,1715.0,1893.0,1885.0,5.0,4428.0,1068.0,610.0,4639.0,0.0,1.0,0.0,5742.0,140.0,436.0,3139.0,46.0,2477.0,655.0,1.0,12,2016
FL,2017-01,944.0,982.0,216.0,200.0,1036.0,1213.0,932.0,2735.0,1068.0,1720.0,4.0,3856.0,1560.0,103.0,53.0,1524.0,378.0,1463.0,2105.0,2278.0,15.0,3230.0,359.0,1155.0,4009.0,0.0,0.0,0.0,4854.0,17.0,652.0,2648.0,109.0,2046.0,695.0,25.0,01,2017
FL,2017-02,970.0,839.0,198.0,221.0,892.0,932.0,885.0,2446.0,904.0,1587.0,1.0,3395.0,1430.0,111.0,4.0,1343.0,80.0,1450.0,2060.0,1142.0,1.0,3794.0,622.0,472.0,3843.0,0.0,0.0,0.0,4285.0,104.0,548.0,2271.0,119.0,2021.0,514.0,12.0,02,2017
FL,2017-03,1311.0,1091.0,218.0,199.0,1278.0,1197.0,1322.0,3174.0,1078.0,2364.0,2.0,4832.0,1621.0,161.0,5.0,1195.0,70.0,1508.0,3838.0,2568.0,1.0,4047.0,1071.0,865.0,4675.0,0.0,5.0,0.0,4515.0,280.0,1821.0,2644.0,296.0,2468.0,1198.0,10.0,03,2017
FL,2017-04,708.0,810.0,221.0,193.0,759.0,854.0,814.0,1913.0,768.0,1678.0,3.0,3023.0,1247.0,86.0,18.0,1962.0,162.0,1367.0,850.0,345.0,1.0,4013.0,1725.0,98.0,2536.0,0.0,0.0,0.0,3074.0,142.0,1143.0,1179.0,193.0,1797.0,1181.0,9.0,04,2017
FL,2017-05,626.0,1022.0,150.0,162.0,619.0,688.0,635.0,1525.0,811.0,1566.0,1.0,2668.0,1090.0,143.0,36.0,1613.0,152.0,1347.0,754.0,0.0,0.0,3902.0,2360.0,13.0,1529.0,0.0,0.0,0.0,3025.0,116.0,761.0,1212.0,196.0,1541.0,937.0,16.0,05,2017
FL,2017-06,787.0,696.0,160.0,141.0,774.0,747.0,771.0,1626.0,947.0,1503.0,6.0,2598.0,1346.0,126.0,9.0,1393.0,202.0,1414.0,1058.0,0.0,2.0,4074.0,2331.0,0.0,1745.0,0.0,0.0,0.0,4034.0,0.0,42.0,1909.0,72.0,1589.0,499.0,7.0,06,2017
FL,2017-07,586.0,591.0,221.0,225.0,598.0,474.0,560.0,1112.0,764.0,1379.0,3.0,1846.0,1249.0,157.0,64.0,615.0,152.0,1334.0,1090.0,1.0,0.0,3254.0,2435.0,0.0,818.0,2.0,0.0,0.0,3157.0,0.0,98.0,1747.0,42.0,1220.0,237.0,9.0,07,2017
FL,2017-08,1144.0,1058.0,194.0,183.0,1401.0,1266.0,1386.0,1853.0,1587.0,3192.0,3.0,4506.0,1975.0,148.0,34.0,1156.0,212.0,1344.0,3886.0,0.0,0.0,6632.0,5132.0,0.0,1500.0,0.0,0.0,0.0,6419.0,0.0,213.0,3210.0,43.0,2796.0,577.0,6.0,08,2017
