State,year_month,Severity_1,Severity_2,Severity_3,Severity_4,Month,Year,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday
MO,2019-09,0.0,0.0,0.0,0.0,09,2019,97.0,100.0,108.0,64.0,82.0,47.0,62.0
MO,2019-10,0.0,0.0,0.0,0.0,10,2019,109.0,166.0,160.0,145.0,104.0,72.0,46.0
MO,2019-11,0.0,0.0,0.0,0.0,11,2019,143.0,94.0,74.0,70.0,142.0,79.0,38.0
MO,2019-12,0.0,0.0,0.0,0.0,12,2019,168.0,107.0,100.0,91.0,94.0,42.0,89.0
WI,2016-01,0.0,0.0,0.0,0.0,01,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2016-02,0.0,0.0,0.0,0.0,02,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2016-03,0.0,0.0,0.0,0.0,03,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2016-04,0.0,0.0,0.0,0.0,04,2016,0.0,0.0,0.0,2.0,0.0,0.0,0.0
WI,2016-05,0.0,0.0,0.0,0.0,05,2016,2.0,0.0,0.0,0.0,2.0,0.0,0.0
WI,2016-06,0.0,0.0,0.0,0.0,06,2016,14.0,26.0,21.0,19.0,9.0,3.0,7.0
WI,2016-07,0.0,0.0,0.0,0.0,07,2016,38.0,37.0,48.0,35.0,36.0,15.0,5.0
WI,2016-08,0.0,0.0,0.0,0.0,08,2016,48.0,54.0,65.0,50.0,40.0,7.0,15.0
WI,2016-09,0.0,0.0,0.0,0.0,09,2016,20.0,34.0,44.0,39.0,42.0,6.0,12.0
WI,2016-10,0.0,0.0,0.0,0.0,10,2016,35.0,38.0,64.0,34.0,40.0,14.0,6.0
WI,2016-11,0.0,0.0,0.0,0.0,11,2016,49.0,60.0,75.0,30.0,36.0,8.0,22.0
WI,2016-12,0.0,0.0,0.0,0.0,12,2016,33.0,43.0,26.0,50.0,78.0,9.0,17.0
WI,2017-01,0.0,0.0,0.0,0.0,01,2017,44.0,63.0,63.0,39.0,28.0,9.0,9.0
WI,2017-02,0.0,0.0,0.0,0.0,02,2017,33.0,39.0,36.0,41.0,58.0,12.0,8.0
WI,2017-03,0.0,0.0,0.0,0.0,03,2017,58.0,21.0,59.0,51.0,40.0,4.0,9.0
WI,2017-04,0.0,0.0,0.0,0.0,04,2017,36.0,35.0,18.0,43.0,36.0,10.0,13.0
WI,2017-05,0.0,0.0,0.0,0.0,05,2017,43.0,53.0,44.0,37.0,33.0,15.0,19.0
WI,2017-06,0.0,0.0,0.0,0.0,06,2017,27.0,40.0,44.0,54.0,39.0,18.0,17.0
WI,2017-07,0.0,0.0,0.0,0.0,07,2017,27.0,27.0,26.0,49.0,58.0,25.0,19.0
WI,2017-08,0.0,0.0,0.0,0.0,08,2017,66.0,114.0,95.0,123.0,87.0,29.0,31.0
WI,2017-09,0.0,0.0,0.0,0.0,09,2017,125.0,78.0,73.0,81.0,93.0,47.0,26.0
WI,2017-10,0.0,0.0,0.0,0.0,10,2017,98.0,94.0,83.0,72.0,76.0,40.0,32.0
WI,2017-11,0.0,0.0,0.0,0.0,11,2017,64.0,82.0,118.0,69.0,76.0,38.0,21.0
WI,2017-12,0.0,0.0,0.0,0.0,12,2017,53.0,59.0,82.0,101.0,78.0,36.0,34.0
WI,2018-01,0.0,0.0,0.0,0.0,01,2018,90.0,114.0,94.0,76.0,80.0,24.0,31.0
WI,2018-02,0.0,0.0,0.0,0.0,02,2018,78.0,82.0,54.0,51.0,85.0,44.0,36.0
WI,2018-03,0.0,0.0,0.0,0.0,03,2018,75.0,69.0,58.0,74.0,61.0,22.0,16.0
WI,2018-04,0.0,0.0,0.0,0.0,04,2018,64.0,60.0,74.0,77.0,52.0,29.0,28.0
WI,2018-05,0.0,0.0,0.0,0.0,05,2018,67.0,62.0,66.0,95.0,60.0,20.0,41.0
WI,2018-06,0.0,0.0,0.0,0.0,06,2018,69.0,70.0,63.0,65.0,73.0,28.0,35.0
WI,2018-07,0.0,0.0,0.0,0.0,07,2018,62.0,61.0,37.0,34.0,55.0,22.0,28.0
WI,2018-08,0.0,0.0,0.0,0.0,08,2018,47.0,48.0,42.0,55.0,59.0,30.0,19.0
WI,2018-09,0.0,0.0,0.0,0.0,09,2018,56.0,47.0,52.0,76.0,48.0,32.0,37.0
WI,2018-10,0.0,0.0,0.0,0.0,10,2018,98.0,92.0,81.0,59.0,56.0,28.0,28.0
WI,2018-11,0.0,0.0,0.0,0.0,11,2018,111.0,109.0,101.0,56.0,203.0,39.0,47.0
WI,2018-12,0.0,0.0,0.0,0.0,12,2018,105.0,68.0,84.0,62.0,89.0,26.0,30.0
WI,2019-01,1.0,528.0,254.0,54.0,01,2019,174.0,162.0,180.0,182.0,85.0,36.0,18.0
WI,2019-02,0.0,0.0,0.0,0.0,02,2019,122.0,148.0,208.0,129.0,147.0,28.0,61.0
WI,2019-03,0.0,0.0,0.0,0.0,03,2019,121.0,136.0,58.0,73.0,73.0,28.0,20.0
WI,2019-04,0.0,0.0,0.0,0.0,04,2019,128.0,82.0,75.0,87.0,48.0,16.0,12.0
WI,2019-05,0.0,0.0,0.0,0.0,05,2019,92.0,88.0,97.0,107.0,112.0,23.0,24.0
WI,2019-06,0.0,0.0,0.0,0.0,06,2019,82.0,66.0,53.0,81.0,72.0,53.0,43.0
WI,2019-07,0.0,0.0,0.0,0.0,07,2019,83.0,87.0,83.0,102.0,66.0,15.0,18.0
WI,2019-08,0.0,0.0,0.0,0.0,08,2019,107.0,69.0,97.0,87.0,99.0,29.0,28.0
WI,2019-09,0.0,0.0,0.0,0.0,09,2019,152.0,130.0,100.0,85.0,106.0,17.0,48.0
WI,2019-10,0.0,0.0,0.0,0.0,10,2019,124.0,139.0,121.0,176.0,88.0,36.0,19.0
WI,2019-11,0.0,0.0,0.0,0.0,11,2019,81.0,72.0,128.0,84.0,102.0,22.0,13.0
WI,2019-12,0.0,0.0,0.0,0.0,12,2019,123.0,88.0,35.0,86.0,69.0,19.0,26.0
IN,2016-01,0.0,0.0,0.0,0.0,01,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2016-02,0.0,0.0,0.0,0.0,02,2016,15.0,20.0,16.0,18.0,9.0,3.0,9.0
IN,2016-03,0.0,0.0,0.0,0.0,03,2016,5.0,13.0,6.0,17.0,17.0,2.0,2.0
IN,2016-04,0.0,0.0,0.0,0.0,04,2016,6.0,23.0,7.0,11.0,19.0,7.0,1.0
IN,2016-05,0.0,0.0,0.0,0.0,05,2016,11.0,13.0,18.0,8.0,3.0,1.0,4.0
IN,2016-06,0.0,0.0,0.0,0.0,06,2016,12.0,27.0,18.0,15.0,7.0,7.0,5.0
IN,2016-07,0.0,0.0,0.0,0.0,07,2016,14.0,27.0,26.0,40.0,24.0,15.0,16.0
IN,2016-08,0.0,0.0,0.0,0.0,08,2016,33.0,42.0,53.0,41.0,24.0,12.0,9.0
IN,2016-09,0.0,0.0,0.0,0.0,09,2016,21.0,36.0,27.0,35.0,44.0,7.0,7.0
IN,2016-10,0.0,0.0,0.0,0.0,10,2016,44.0,36.0,28.0,37.0,29.0,18.0,10.0
IN,2016-11,0.0,0.0,0.0,0.0,11,2016,33.0,38.0,47.0,29.0,41.0,9.0,6.0
IN,2016-12,0.0,0.0,0.0,0.0,12,2016,33.0,62.0,28.0,55.0,49.0,47.0,16.0
IN,2017-01,0.0,0.0,0.0,0.0,01,2017,33.0,45.0,24.0,53.0,39.0,7.0,15.0
IN,2017-02,0.0,0.0,0.0,0.0,02,2017,39.0,30.0,17.0,41.0,44.0,15.0,12.0
IN,2017-03,0.0,0.0,0.0,0.0,03,2017,42.0,25.0,19.0,38.0,53.0,6.0,10.0
IN,2017-04,0.0,0.0,0.0,0.0,04,2017,17.0,40.0,22.0,39.0,32.0,8.0,11.0
IN,2017-05,0.0,0.0,0.0,0.0,05,2017,37.0,51.0,45.0,49.0,27.0,10.0,7.0
IN,2017-06,0.0,0.0,0.0,0.0,06,2017,36.0,23.0,21.0,34.0,47.0,8.0,3.0
IN,2017-07,0.0,0.0,0.0,0.0,07,2017,30.0,26.0,32.0,117.0,110.0,4.0,14.0
IN,2017-08,0.0,0.0,0.0,0.0,08,2017,248.0,296.0,303.0,223.0,207.0,39.0,31.0
IN,2017-09,1.0,998.0,338.0,53.0,09,2017,200.0,304.0,269.0,190.0,350.0,43.0,34.0
IN,2017-10,1.0,719.0,238.0,74.0,10,2017,237.0,173.0,177.0,223.0,165.0,33.0,24.0
IN,2017-11,1.0,359.0,158.0,59.0,11,2017,103.0,114.0,122.0,117.0,66.0,20.0,35.0
IN,2017-12,1.0,721.0,314.0,57.0,12,2017,157.0,194.0,211.0,157.0,275.0,40.0,59.0
IN,2018-01,2.0,1164.0,399.0,85.0,01,2018,308.0,309.0,490.0,229.0,259.0,27.0,28.0
IN,2018-02,1.0,825.0,315.0,65.0,02,2018,228.0,229.0,204.0,207.0,272.0,22.0,44.0
IN,2018-03,1.0,682.0,292.0,57.0,03,2018,139.0,193.0,257.0,178.0,197.0,46.0,22.0
IN,2018-04,0.0,0.0,0.0,0.0,04,2018,282.0,183.0,186.0,234.0,177.0,17.0,21.0
IN,2018-05,2.0,655.0,360.0,46.0,05,2018,144.0,235.0,226.0,220.0,187.0,20.0,31.0
IN,2018-06,1.0,720.0,323.0,61.0,06,2018,196.0,171.0,160.0,235.0,282.0,32.0,29.0
IN,2018-07,1.0,942.0,255.0,48.0,07,2018,239.0,275.0,216.0,167.0,300.0,22.0,27.0
IN,2018-08,2.0,736.0,282.0,10.0,08,2018,152.0,206.0,189.0,206.0,238.0,20.0,19.0
IN,2018-09,0.0,0.0,0.0,0.0,09,2018,268.0,283.0,195.0,265.0,344.0,30.0,36.0
IN,2018-10,0.0,0.0,0.0,0.0,10,2018,309.0,347.0,342.0,210.0,322.0,36.0,26.0
IN,2018-11,0.0,0.0,0.0,0.0,11,2018,96.0,96.0,96.0,94.0,114.0,17.0,26.0
IN,2018-12,0.0,0.0,0.0,0.0,12,2018,135.0,132.0,136.0,122.0,128.0,42.0,26.0
IN,2019-01,1.0,329.0,349.0,80.0,01,2019,139.0,125.0,128.0,120.0,73.0,125.0,49.0
IN,2019-02,0.0,0.0,0.0,0.0,02,2019,87.0,104.0,130.0,94.0,153.0,28.0,50.0
IN,2019-03,0.0,0.0,0.0,0.0,03,2019,86.0,67.0,95.0,85.0,88.0,27.0,37.0
IN,2019-04,1.0,325.0,168.0,52.0,04,2019,102.0,127.0,93.0,90.0,99.0,19.0,16.0
IN,2019-05,0.0,0.0,0.0,0.0,05,2019,89.0,105.0,139.0,172.0,105.0,28.0,27.0
IN,2019-06,0.0,0.0,0.0,0.0,06,2019,78.0,84.0,123.0,81.0,117.0,53.0,30.0
IN,2019-07,0.0,0.0,0.0,0.0,07,2019,119.0,143.0,151.0,125.0,141.0,19.0,25.0
IN,2019-08,0.0,0.0,0.0,0.0,08,2019,148.0,159.0,126.0,181.0,134.0,35.0,33.0
IN,2019-09,0.0,0.0,0.0,0.0,09,2019,144.0,102.0,112.0,106.0,138.0,42.0,38.0
IN,2019-10,0.0,0.0,0.0,0.0,10,2019,83.0,113.0,128.0,152.0,128.0,51.0,26.0
IN,2019-11,1.0,239.0,251.0,37.0,11,2019,87.0,100.0,93.0,91.0,105.0,35.0,17.0
IN,2019-12,0.0,0.0,0.0,0.0,12,2019,158.0,156.0,83.0,100.0,107.0,32.0,32.0
MI,2016-01,0.0,0.0,0.0,0.0,01,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2016-02,0.0,0.0,0.0,0.0,02,2016,3.0,4.0,1.0,1.0,1.0,0.0,0.0
MI,2016-03,0.0,0.0,0.0,0.0,03,2016,1.0,6.0,2.0,2.0,1.0,0.0,0.0
MI,2016-04,0.0,0.0,0.0,0.0,04,2016,0.0,1.0,0.0,0.0,1.0,0.0,1.0
MI,2016-05,0.0,0.0,0.0,0.0,05,2016,0.0,2.0,0.0,1.0,0.0,0.0,1.0
MI,2016-06,0.0,0.0,0.0,0.0,06,2016,111.0,138.0,160.0,186.0,74.0,18.0,24.0
MI,2016-07,0.0,0.0,0.0,0.0,07,2016,279.0,371.0,366.0,363.0,409.0,80.0,78.0
MI,2016-08,2.0,1613.0,750.0,113.0,08,2016,521.0,501.0,469.0,373.0,438.0,101.0,75.0
MI,2016-09,3.0,1670.0,841.0,93.0,09,2016,427.0,410.0,480.0,537.0,576.0,114.0,63.0
MI,2016-10,1.0,1762.0,827.0,69.0,10,2016,592.0,447.0,522.0,462.0,396.0,119.0,121.0
MI,2016-11,0.0,0.0,0.0,0.0,11,2016,445.0,664.0,589.0,425.0,517.0,69.0,91.0
MI,2016-12,0.0,0.0,0.0,0.0,12,2016,563.0,486.0,560.0,821.0,590.0,174.0,206.0
MI,2017-01,0.0,0.0,0.0,0.0,01,2017,456.0,799.0,341.0,404.0,517.0,120.0,87.0
MI,2017-02,0.0,0.0,0.0,0.0,02,2017,323.0,340.0,443.0,386.0,389.0,103.0,117.0
MI,2017-03,1.0,1678.0,1019.0,81.0,03,2017,556.0,407.0,541.0,567.0,499.0,127.0,82.0
MI,2017-04,0.0,0.0,0.0,0.0,04,2017,345.0,311.0,361.0,446.0,342.0,127.0,109.0
MI,2017-05,0.0,0.0,0.0,0.0,05,2017,357.0,300.0,344.0,377.0,262.0,92.0,92.0
MI,2017-06,1.0,1318.0,874.0,100.0,06,2017,338.0,346.0,366.0,466.0,580.0,103.0,94.0
MI,2017-07,2.0,1076.0,780.0,95.0,07,2017,336.0,334.0,341.0,346.0,387.0,110.0,99.0
MI,2017-08,0.0,0.0,0.0,0.0,08,2017,344.0,517.0,405.0,528.0,428.0,134.0,97.0
MI,2017-09,1.0,1393.0,936.0,92.0,09,2017,353.0,445.0,427.0,409.0,574.0,117.0,97.0
MI,2017-10,0.0,0.0,0.0,0.0,10,2017,435.0,406.0,524.0,415.0,376.0,105.0,124.0
MI,2017-11,0.0,0.0,0.0,0.0,11,2017,223.0,239.0,320.0,308.0,187.0,87.0,64.0
MI,2017-12,0.0,0.0,0.0,0.0,12,2017,411.0,435.0,567.0,581.0,618.0,261.0,148.0
MI,2018-01,1.0,1601.0,1052.0,118.0,01,2018,637.0,565.0,571.0,348.0,437.0,117.0,97.0
MI,2018-02,1.0,1154.0,1175.0,106.0,02,2018,380.0,363.0,405.0,315.0,483.0,232.0,258.0
MI,2018-03,1.0,1222.0,746.0,118.0,03,2018,309.0,376.0,346.0,457.0,389.0,132.0,78.0
MI,2018-04,0.0,0.0,0.0,0.0,04,2018,424.0,379.0,356.0,306.0,334.0,127.0,132.0
MI,2018-05,1.0,1466.0,795.0,119.0,05,2018,332.0,440.0,494.0,509.0,378.0,150.0,78.0
MI,2018-06,0.0,0.0,0.0,0.0,06,2018,333.0,291.0,318.0,314.0,337.0,161.0,131.0
MI,2018-07,2.0,912.0,614.0,98.0,07,2018,350.0,331.0,217.0,234.0,269.0,121.0,104.0
MI,2018-08,0.0,0.0,0.0,0.0,08,2018,251.0,306.0,302.0,323.0,346.0,153.0,127.0
MI,2018-09,4.0,1072.0,650.0,123.0,09,2018,302.0,330.0,307.0,330.0,253.0,184.0,143.0
MI,2018-10,1.0,1170.0,692.0,139.0,10,2018,402.0,393.0,369.0,251.0,274.0,193.0,120.0
MI,2018-11,1.0,1123.0,683.0,121.0,11,2018,376.0,401.0,224.0,232.0,419.0,161.0,115.0
MI,2018-12,0.0,0.0,0.0,0.0,12,2018,301.0,181.0,264.0,224.0,286.0,78.0,121.0
MI,2019-01,1.0,1255.0,1027.0,188.0,01,2019,339.0,518.0,596.0,387.0,328.0,175.0,128.0
MI,2019-02,1.0,908.0,736.0,119.0,02,2019,324.0,245.0,427.0,268.0,326.0,72.0,102.0
MI,2019-03,0.0,0.0,0.0,0.0,03,2019,219.0,244.0,249.0,224.0,294.0,130.0,110.0
MI,2019-04,0.0,0.0,0.0,0.0,04,2019,322.0,287.0,194.0,220.0,265.0,128.0,115.0
MI,2019-05,0.0,0.0,0.0,0.0,05,2019,227.0,302.0,329.0,370.0,351.0,128.0,140.0
MI,2019-06,2.0,1067.0,520.0,95.0,06,2019,291.0,252.0,295.0,280.0,309.0,119.0,138.0
MI,2019-07,0.0,0.0,0.0,0.0,07,2019,325.0,349.0,360.0,237.0,243.0,114.0,104.0
MI,2019-08,0.0,0.0,0.0,0.0,08,2019,201.0,258.0,259.0,293.0,293.0,87.0,88.0
MI,2019-09,0.0,0.0,0.0,0.0,09,2019,234.0,252.0,288.0,220.0,245.0,81.0,106.0
MI,2019-10,1.0,1262.0,488.0,138.0,10,2019,271.0,362.0,379.0,438.0,261.0,107.0,71.0
MI,2019-11,0.0,0.0,0.0,0.0,11,2019,368.0,302.0,262.0,341.0,292.0,88.0,67.0
MI,2019-12,1.0,791.0,420.0,124.0,12,2019,218.0,318.0,207.0,180.0,213.0,83.0,117.0
NJ,2016-01,0.0,0.0,0.0,0.0,01,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NJ,2016-02,0.0,0.0,0.0,0.0,02,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NJ,2016-03,0.0,0.0,0.0,0.0,03,2016,22.0,21.0,56.0,48.0,10.0,6.0,3.0
NJ,2016-04,0.0,0.0,0.0,0.0,04,2016,98.0,124.0,90.0,79.0,98.0,20.0,12.0
NJ,2016-05,0.0,0.0,0.0,0.0,05,2016,103.0,127.0,86.0,117.0,59.0,4.0,17.0
NJ,2016-06,0.0,0.0,0.0,0.0,06,2016,95.0,118.0,153.0,125.0,102.0,21.0,22.0
NJ,2016-07,0.0,0.0,0.0,0.0,07,2016,117.0,129.0,136.0,146.0,159.0,45.0,36.0
NJ,2016-08,0.0,0.0,0.0,0.0,08,2016,151.0,189.0,142.0,108.0,175.0,52.0,76.0
NJ,2016-09,1.0,600.0,271.0,65.0,09,2016,118.0,131.0,135.0,228.0,246.0,37.0,42.0
NJ,2016-10,0.0,0.0,0.0,0.0,10,2016,174.0,191.0,201.0,181.0,166.0,61.0,46.0
NJ,2016-11,1.0,889.0,351.0,67.0,11,2016,202.0,289.0,308.0,191.0,226.0,50.0,42.0
NJ,2016-12,0.0,0.0,0.0,0.0,12,2016,161.0,189.0,169.0,308.0,220.0,71.0,34.0
NJ,2017-01,0.0,0.0,0.0,0.0,01,2017,203.0,285.0,176.0,186.0,174.0,39.0,34.0
NJ,2017-02,0.0,0.0,0.0,0.0,02,2017,176.0,192.0,214.0,267.0,195.0,37.0,63.0
NJ,2017-03,0.0,0.0,0.0,0.0,03,2017,207.0,287.0,252.0,254.0,304.0,48.0,34.0
NJ,2017-04,1.0,682.0,271.0,60.0,04,2017,146.0,215.0,207.0,200.0,147.0,45.0,54.0
NJ,2017-05,1.0,713.0,269.0,53.0,05,2017,217.0,186.0,174.0,156.0,211.0,54.0,38.0
NJ,2017-06,0.0,0.0,0.0,0.0,06,2017,175.0,208.0,215.0,229.0,194.0,63.0,60.0
NJ,2017-07,0.0,0.0,0.0,0.0,07,2017,171.0,121.0,161.0,164.0,223.0,54.0,52.0
NJ,2017-08,2.0,869.0,332.0,68.0,08,2017,197.0,267.0,260.0,246.0,210.0,43.0,48.0
NJ,2017-09,0.0,0.0,0.0,0.0,09,2017,168.0,210.0,248.0,185.0,238.0,47.0,46.0
NJ,2017-10,1.0,993.0,413.0,66.0,10,2017,299.0,330.0,227.0,257.0,200.0,53.0,107.0
NJ,2017-11,0.0,0.0,0.0,0.0,11,2017,225.0,171.0,326.0,302.0,189.0,45.0,58.0
NJ,2017-12,0.0,0.0,0.0,0.0,12,2017,182.0,173.0,183.0,177.0,254.0,87.0,46.0
NJ,2018-01,0.0,0.0,0.0,0.0,01,2018,139.0,241.0,306.0,301.0,168.0,56.0,54.0
NJ,2018-02,3.0,890.0,318.0,40.0,02,2018,195.0,218.0,233.0,226.0,241.0,70.0,68.0
NJ,2018-03,1.0,1004.0,422.0,58.0,03,2018,212.0,291.0,314.0,273.0,287.0,66.0,42.0
NJ,2018-04,0.0,0.0,0.0,0.0,04,2018,310.0,180.0,223.0,198.0,190.0,66.0,69.0
NJ,2018-05,0.0,0.0,0.0,0.0,05,2018,172.0,209.0,237.0,304.0,211.0,93.0,66.0
NJ,2018-06,1.0,794.0,446.0,81.0,06,2018,181.0,196.0,208.0,258.0,312.0,101.0,66.0
NJ,2018-07,0.0,0.0,0.0,0.0,07,2018,229.0,187.0,161.0,162.0,196.0,67.0,71.0
NJ,2018-08,1.0,591.0,315.0,7.0,08,2018,120.0,111.0,202.0,195.0,177.0,50.0,59.0
NJ,2018-09,0.0,0.0,0.0,0.0,09,2018,203.0,253.0,216.0,196.0,168.0,49.0,82.0
NJ,2018-10,1.0,880.0,330.0,85.0,10,2018,227.0,276.0,268.0,190.0,227.0,56.0,52.0
NJ,2018-11,1.0,1005.0,389.0,65.0,11,2018,240.0,304.0,199.0,258.0,278.0,97.0,84.0
NJ,2018-12,1.0,797.0,307.0,83.0,12,2018,221.0,124.0,175.0,187.0,262.0,112.0,107.0
NJ,2019-01,0.0,0.0,0.0,0.0,01,2019,118.0,218.0,211.0,246.0,150.0,78.0,77.0
NJ,2019-02,0.0,0.0,0.0,0.0,02,2019,177.0,283.0,208.0,222.0,180.0,69.0,40.0
NJ,2019-03,1.0,761.0,312.0,58.0,03,2019,147.0,189.0,196.0,187.0,260.0,69.0,84.0
NJ,2019-04,2.0,683.0,247.0,73.0,04,2019,255.0,198.0,148.0,156.0,126.0,77.0,45.0
NJ,2019-05,0.0,0.0,0.0,0.0,05,2019,195.0,156.0,216.0,281.0,248.0,78.0,94.0
NJ,2019-06,0.0,0.0,0.0,0.0,06,2019,205.0,218.0,196.0,249.0,205.0,74.0,70.0
NJ,2019-07,0.0,0.0,0.0,0.0,07,2019,228.0,239.0,216.0,193.0,165.0,53.0,49.0
NJ,2019-08,0.0,0.0,0.0,0.0,08,2019,166.0,179.0,196.0,233.0,256.0,44.0,35.0
NJ,2019-09,1.0,651.0,254.0,58.0,09,2019,202.0,188.0,162.0,140.0,153.0,48.0,71.0
NJ,2019-10,0.0,0.0,0.0,0.0,10,2019,141.0,225.0,208.0,252.0,147.0,74.0,49.0
NJ,2019-11,0.0,0.0,0.0,0.0,11,2019,148.0,107.0,163.0,91.0,152.0,80.0,51.0
NJ,2019-12,1.0,649.0,281.0,72.0,12,2019,249.0,161.0,156.0,159.0,148.0,56.0,74.0
NY,2016-01,0.0,0.0,0.0,0.0,01,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY,2016-02,0.0,0.0,0.0,0.0,02,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY,2016-03,0.0,0.0,0.0,0.0,03,2016,55.0,43.0,73.0,71.0,13.0,13.0,3.0
NY,2016-04,0.0,0.0,0.0,0.0,04,2016,158.0,136.0,155.0,129.0,119.0,20.0,20.0
NY,2016-05,0.0,0.0,0.0,0.0,05,2016,160.0,190.0,173.0,156.0,83.0,20.0,19.0
NY,2016-06,0.0,0.0,0.0,0.0,06,2016,252.0,265.0,285.0,288.0,249.0,80.0,71.0
NY,2016-07,1.0,1270.0,983.0,114.0,07,2016,346.0,408.0,428.0,416.0,473.0,147.0,150.0
NY,2016-08,1.0,1510.0,1061.0,160.0,08,2016,532.0,548.0,494.0,367.0,452.0,151.0,188.0
NY,2016-09,0.0,0.0,0.0,0.0,09,2016,410.0,482.0,404.0,555.0,491.0,146.0,177.0
NY,2016-10,1.0,1516.0,1070.0,107.0,10,2016,531.0,501.0,484.0,439.0,399.0,169.0,171.0
NY,2016-11,0.0,0.0,0.0,0.0,11,2016,550.0,748.0,634.0,481.0,480.0,162.0,145.0
NY,2016-12,0.0,0.0,0.0,0.0,12,2016,458.0,555.0,512.0,636.0,613.0,157.0,137.0
NY,2017-01,0.0,0.0,0.0,0.0,01,2017,562.0,753.0,480.0,410.0,399.0,143.0,156.0
NY,2017-02,0.0,0.0,0.0,0.0,02,2017,468.0,514.0,479.0,571.0,507.0,126.0,186.0
NY,2017-03,0.0,0.0,0.0,0.0,03,2017,497.0,483.0,620.0,602.0,582.0,111.0,116.0
NY,2017-04,1.0,1210.0,939.0,136.0,04,2017,407.0,393.0,378.0,456.0,369.0,140.0,143.0
NY,2017-05,0.0,0.0,0.0,0.0,05,2017,394.0,368.0,374.0,369.0,334.0,92.0,101.0
NY,2017-06,1.0,1475.0,1162.0,115.0,06,2017,420.0,459.0,446.0,500.0,549.0,159.0,220.0
NY,2017-07,1.0,1282.0,948.0,122.0,07,2017,401.0,292.0,415.0,436.0,464.0,173.0,172.0
NY,2017-08,0.0,0.0,0.0,0.0,08,2017,593.0,828.0,809.0,874.0,711.0,123.0,172.0
NY,2017-09,2.0,2220.0,1371.0,136.0,09,2017,638.0,606.0,692.0,633.0,804.0,193.0,163.0
NY,2017-10,0.0,0.0,0.0,0.0,10,2017,736.0,779.0,616.0,592.0,574.0,165.0,234.0
NY,2017-11,1.0,2028.0,1290.0,135.0,11,2017,636.0,566.0,747.0,745.0,390.0,160.0,210.0
NY,2017-12,2.0,2220.0,1349.0,128.0,12,2017,653.0,589.0,625.0,598.0,870.0,217.0,147.0
NY,2018-01,0.0,0.0,0.0,0.0,01,2018,556.0,799.0,710.0,550.0,506.0,152.0,105.0
NY,2018-02,0.0,0.0,0.0,0.0,02,2018,413.0,496.0,475.0,440.0,511.0,172.0,134.0
NY,2018-03,0.0,0.0,0.0,0.0,03,2018,457.0,504.0,451.0,529.0,738.0,191.0,156.0
NY,2018-04,0.0,0.0,0.0,0.0,04,2018,575.0,425.0,500.0,533.0,450.0,157.0,227.0
NY,2018-05,2.0,1486.0,1269.0,133.0,05,2018,446.0,622.0,540.0,519.0,438.0,142.0,183.0
NY,2018-06,1.0,1659.0,1684.0,111.0,06,2018,656.0,568.0,523.0,578.0,705.0,221.0,204.0
NY,2018-07,1.0,1352.0,1370.0,99.0,07,2018,626.0,501.0,442.0,431.0,446.0,205.0,171.0
NY,2018-08,1.0,1361.0,1268.0,54.0,08,2018,346.0,386.0,543.0,602.0,525.0,113.0,169.0
NY,2018-09,1.0,1842.0,1157.0,122.0,09,2018,496.0,556.0,646.0,484.0,497.0,218.0,225.0
NY,2018-10,0.0,0.0,0.0,0.0,10,2018,694.0,874.0,799.0,546.0,704.0,227.0,182.0
NY,2018-11,0.0,0.0,0.0,0.0,11,2018,673.0,758.0,781.0,494.0,967.0,185.0,211.0
NY,2018-12,0.0,0.0,0.0,0.0,12,2018,638.0,345.0,525.0,471.0,485.0,209.0,306.0
NY,2019-01,0.0,0.0,0.0,0.0,01,2019,509.0,627.0,660.0,742.0,503.0,233.0,237.0
NY,2019-02,1.0,2299.0,1379.0,118.0,02,2019,649.0,673.0,717.0,770.0,632.0,170.0,186.0
NY,2019-03,1.0,2168.0,1078.0,109.0,03,2019,539.0,647.0,517.0,453.0,697.0,238.0,265.0
NY,2019-04,0.0,0.0,0.0,0.0,04,2019,825.0,800.0,613.0,585.0,570.0,209.0,173.0
NY,2019-05,2.0,2894.0,1247.0,119.0,05,2019,671.0,606.0,790.0,755.0,1017.0,193.0,230.0
NY,2019-06,0.0,0.0,0.0,0.0,06,2019,669.0,771.0,647.0,632.0,667.0,243.0,285.0
NY,2019-07,0.0,0.0,0.0,0.0,07,2019,698.0,748.0,700.0,503.0,584.0,158.0,224.0
NY,2019-08,0.0,0.0,0.0,0.0,08,2019,536.0,530.0,532.0,749.0,678.0,149.0,153.0
NY,2019-09,0.0,0.0,0.0,0.0,09,2019,637.0,699.0,557.0,465.0,531.0,182.0,211.0
